,datetime,kWh,Latitude,Longitude,InternalNum,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
1472,2021-03-05 23:00:00,0.0,48.360587,35.02671,23460200,0.95849997,0.70849997,-2.672314,98.21551,0.2,0.0,0.0,51.0,100.0,11.090103,35.75398,0.0,0.0,999.5599,0.2,0.0
1473,2021-03-06 00:00:00,0.0,48.360587,35.02671,23460200,0.6085,0.4585,-3.1543696,98.92283,0.2,0.0,0.0,71.0,100.0,11.720751,42.510403,0.0,0.0,999.2454,0.1,0.07
1474,2021-03-06 01:00:00,0.0,48.360587,35.02671,23460200,0.4585,0.3085,-3.364005,98.921486,0.3,0.0,0.0,73.0,100.0,11.966954,43.7812,0.0,0.0,999.23737,0.0,0.21000001
1475,2021-03-06 02:00:00,0.0,48.360587,35.02671,23460200,0.3585,0.0585,-3.6666927,97.85157,0.5,0.0,0.01,73.0,100.0,13.089354,31.504223,0.0,0.0,1000.1182,0.0,0.35
1476,2021-03-06 03:00:00,0.0,48.360587,35.02671,23460200,0.2585,-0.09150001,-4.1627307,97.495476,0.8,0.0,0.01,73.0,100.0,15.646544,23.025528,0.0,0.0,1000.113,0.0,0.56
1477,2021-03-06 04:00:00,0.0,48.360587,35.02671,23460200,0.1585,-0.3415,-4.5834084,96.43637,0.9,0.0,0.02,73.0,100.0,17.58481,22.89059,0.0,0.0,1000.10736,0.0,0.63
1478,2021-03-06 05:00:00,0.0,48.360587,35.02671,23460200,-0.041500002,-0.7415,-4.891425,95.034775,0.9,0.0,0.02,73.0,98.0,17.917007,22.442802,0.0,0.0,1000.6877,0.0,0.63
1479,2021-03-06 06:00:00,0.0,48.360587,35.02671,23460200,-0.2915,-1.0415,-5.0195436,94.67797,0.6,0.0,0.03,73.0,100.0,16.78156,22.714453,0.0,0.0,1000.87085,0.0,0.42000002
1480,2021-03-06 07:00:00,0.0,48.360587,35.02671,23460200,-0.3415,-0.8915,-5.035992,96.07043,0.5,0.0,0.03,73.0,100.0,16.700275,7.4313188,4.0,0.0,1001.1636,0.0,0.35
1481,2021-03-06 08:00:00,0.0,48.360587,35.02671,23460200,-0.3415,-1.2915,-5.235283,93.29921,0.5,0.0,0.04,73.0,100.0,17.673029,3.5034683,36.0,0.0,1002.1487,0.0,0.35
1482,2021-03-06 09:00:00,0.0,48.360587,35.02671,23460200,-0.4415,-1.6915,-5.4394736,91.26069,0.3,0.0,0.04,73.0,100.0,18.0036,1.1457417,53.0,0.0,1002.83295,0.0,0.21000001
1483,2021-03-06 10:00:00,0.0,48.360587,35.02671,23460200,-0.3915,-2.0414999,-5.3847485,88.6154,0.2,0.0,0.04,71.0,99.0,17.643673,358.83087,85.0,0.0,1003.1309,0.0,0.14
1484,2021-03-06 11:00:00,0.0,48.360587,35.02671,23460200,0.7585,-3.3415,-4.6689844,74.04223,0.1,0.0,0.04,71.0,99.0,19.469976,356.82022,239.0,31.0,1003.884,0.0,0.07
1485,2021-03-06 12:00:00,0.0,48.360587,35.02671,23460200,1.9585,-5.2415004,-4.0684977,58.897045,0.0,0.0,0.04,3.0,89.0,22.065973,354.3825,423.0,110.0,1004.34326,0.0,0.0
1486,2021-03-06 13:00:00,0.0,48.360587,35.02671,23460200,2.4085,-5.4915004,-3.6317575,55.967896,0.0,0.0,0.04,3.0,80.0,21.9718,341.86182,468.0,220.0,1004.269,0.0,0.0
1487,2021-03-06 14:00:00,0.0,48.360587,35.02671,23460200,1.4585,-4.1915,-4.3262663,66.071335,0.0,0.0,0.04,0.0,12.0,21.218632,345.25638,423.0,221.0,1004.4146,0.0,0.0
1488,2021-03-06 15:00:00,0.0,48.360587,35.02671,23460200,1.0085,-6.1415,-4.6365833,58.874966,0.0,0.0,0.04,0.0,12.0,18.792551,339.82925,384.0,225.0,1004.8827,0.0,0.0
1489,2021-03-06 16:00:00,0.0,48.360587,35.02671,23460200,0.3085,-6.1415,-5.0389233,61.923847,0.0,0.0,0.04,1.0,21.0,16.75064,331.78275,278.0,190.0,1005.4355,0.0,0.0
1490,2021-03-06 17:00:00,0.0,48.360587,35.02671,23460200,-0.9415,-6.6415,-6.1396317,65.27092,0.0,0.0,0.04,0.0,5.0,15.379206,327.42596,115.0,62.0,1006.3514,0.0,0.0
1491,2021-03-06 18:00:00,0.0,48.360587,35.02671,23460200,-2.4915,-7.4415,-7.582634,68.787895,0.0,0.0,0.04,0.0,0.0,14.113652,322.25314,9.0,3.0,1007.24976,0.0,0.0
1492,2021-03-06 19:00:00,0.0,48.360587,35.02671,23460200,-3.4915,-7.9915004,-8.3977375,71.01006,0.0,0.0,0.04,0.0,0.0,12.496718,318.50363,0.0,0.0,1008.07996,0.0,0.0
1493,2021-03-06 20:00:00,0.0,48.360587,35.02671,23460200,-4.4915004,-8.591499,-9.268812,73.049965,0.0,0.0,0.04,0.0,0.0,11.246759,309.8055,0.0,0.0,1008.61383,0.0,0.0
1494,2021-03-06 21:00:00,0.0,48.360587,35.02671,23460200,-5.3415003,-9.0415,-9.996621,75.20516,0.0,0.0,0.04,0.0,0.0,10.144082,297.47433,0.0,0.0,1008.86084,0.0,0.0
1495,2021-03-06 22:00:00,0.0,48.360587,35.02671,23460200,-6.0415,-9.4415,-10.6406,76.868866,0.0,0.0,0.04,0.0,0.0,9.531505,280.88547,0.0,0.0,1009.2142,0.0,0.0
1496,2021-03-06 23:00:00,0.0,48.360587,35.02671,23460200,-6.1915,-9.8914995,-10.962937,75.05002,0.0,0.0,0.04,0.0,0.0,10.464798,266.0549,0.0,0.0,1009.30414,0.0,0.0
1497,2021-03-07 00:00:00,0.0,48.360587,35.02671,23460200,-5.8415003,-9.8914995,-11.032076,73.073685,0.0,0.0,0.04,0.0,0.0,13.339445,273.094,0.0,0.0,1009.5213,0.0,0.0
1498,2021-03-07 01:00:00,0.0,48.360587,35.02671,23460200,-6.2415004,-9.9915,-11.2399025,74.74556,0.0,0.0,0.04,0.0,0.0,11.966953,276.91113,0.0,0.0,1009.6952,0.0,0.0
1499,2021-03-07 02:00:00,0.0,48.360587,35.02671,23460200,-5.8915,-9.7915,-11.019535,73.9325,0.0,0.0,0.04,0.0,0.0,12.964998,271.5911,0.0,0.0,1010.1093,0.0,0.0
1500,2021-03-07 03:00:00,0.0,48.360587,35.02671,23460200,-5.4915004,-9.4915,-10.758088,73.42962,0.0,0.0,0.04,0.0,0.0,14.081478,274.39862,0.0,0.0,1009.9355,0.0,0.0
1501,2021-03-07 04:00:00,0.0,48.360587,35.02671,23460200,-5.7415004,-9.3914995,-10.837154,75.427734,0.0,0.0,0.04,0.0,0.0,12.964998,268.4089,0.0,0.0,1009.82245,0.0,0.0
1502,2021-03-07 05:00:00,0.0,48.360587,35.02671,23460200,-6.0915003,-9.4415,-11.1649065,77.162605,0.0,0.0,0.04,0.0,0.0,12.783802,260.2725,0.0,0.0,1009.70374,0.0,0.0
1503,2021-03-07 06:00:00,0.0,48.360587,35.02671,23460200,-6.5915003,-9.5415,-11.711945,79.54238,0.0,0.0,0.04,0.0,0.0,13.049689,245.55606,0.0,0.0,1009.2809,0.0,0.0
1504,2021-03-07 07:00:00,0.0,48.360587,35.02671,23460200,-6.0915003,-9.4415,-11.534166,77.162605,0.0,0.0,0.04,0.0,0.0,15.315873,240.42226,30.0,14.0,1009.21136,0.0,0.0
1505,2021-03-07 08:00:00,0.0,48.360587,35.02671,23460200,-4.0915003,-8.8914995,-9.559543,69.24663,0.0,0.0,0.04,0.0,0.0,15.807239,239.9315,173.0,115.0,1009.4246,0.0,0.0
1506,2021-03-07 09:00:00,0.0,48.360587,35.02671,23460200,-1.9914999,-8.5415,-7.6135397,60.873764,0.0,0.0,0.04,0.0,0.0,17.072504,245.05612,340.0,257.0,1009.051,0.0,0.0
1507,2021-03-07 10:00:00,0.0,48.360587,35.02671,23460200,-0.041500002,-8.7915,-6.1067953,51.764385,0.0,0.0,0.04,0.0,0.0,19.966211,244.35904,483.0,385.0,1008.37164,0.0,0.0
1508,2021-03-07 11:00:00,0.0,48.360587,35.02671,23460200,1.2585001,-8.6915,-5.312968,47.498615,0.0,0.0,0.04,0.0,0.0,24.482647,250.23274,581.0,475.0,1007.45776,0.0,0.0
1509,2021-03-07 12:00:00,0.0,48.360587,35.02671,23460200,2.3085,-8.841499,-4.3376694,43.55191,0.0,0.0,0.04,0.0,0.0,26.309572,253.30067,627.0,517.0,1006.7268,0.0,0.0
1510,2021-03-07 13:00:00,0.0,48.360587,35.02671,23460200,2.6085,-7.4415,-4.1265182,47.527973,0.0,0.0,0.04,3.0,98.0,27.438046,250.85176,617.0,508.0,1005.3636,0.0,0.0
1511,2021-03-07 14:00:00,0.0,48.360587,35.02671,23460200,2.1585,-7.5415,-5.0007973,48.696186,0.0,0.0,0.04,2.0,74.0,28.236486,250.64091,547.0,430.0,1004.64954,0.0,0.0
1512,2021-03-07 15:00:00,0.0,48.360587,35.02671,23460200,2.5085,-7.5915003,-4.6811028,47.31545,0.0,0.0,0.04,3.0,90.0,28.412645,247.6593,206.0,28.0,1003.9789,0.0,0.0
1513,2021-03-07 16:00:00,0.0,48.360587,35.02671,23460200,2.5085,-7.4915004,-4.42636,47.682323,0.0,0.0,0.04,2.0,66.0,26.729847,244.47034,205.0,85.0,1003.1907,0.0,0.0
1514,2021-03-07 17:00:00,0.0,48.360587,35.02671,23460200,1.3085,-7.0415,-5.064019,53.780407,0.0,0.0,0.03,2.0,59.0,23.166218,237.05078,85.0,24.0,1002.5346,0.0,0.0
1515,2021-03-07 18:00:00,0.0,48.360587,35.02671,23460200,0.2585,-7.0915003,-5.813081,57.784435,0.0,0.0,0.03,2.0,64.0,21.068459,236.853,7.0,1.0,1002.18176,0.0,0.0
1516,2021-03-07 19:00:00,0.0,48.360587,35.02671,23460200,-0.24150002,-7.2415004,-6.2837076,59.229965,0.0,0.0,0.03,2.0,57.0,20.767975,236.3099,0.0,0.0,1002.1543,0.0,0.0
1517,2021-03-07 20:00:00,0.0,48.360587,35.02671,23460200,-0.4415,-7.3415003,-6.597903,59.636322,0.0,0.0,0.03,1.0,47.0,21.485697,238.70702,0.0,0.0,1001.6508,0.0,0.0
1518,2021-03-07 21:00:00,0.0,48.360587,35.02671,23460200,-0.8415,-7.4915004,-6.820635,60.69448,0.0,0.0,0.03,1.0,47.0,20.172853,235.17543,0.0,0.0,1001.3332,0.0,0.0
1519,2021-03-07 22:00:00,0.0,48.360587,35.02671,23460200,-1.6915,-7.8915,-7.7006955,62.627647,0.0,0.0,0.03,2.0,51.0,20.12461,227.17476,0.0,0.0,1001.2861,0.0,0.0
1520,2021-03-07 23:00:00,0.0,48.360587,35.02671,23460200,-1.9914999,-7.6415,-8.101046,65.277176,0.0,0.0,0.03,3.0,81.0,20.969807,235.49142,0.0,0.0,1000.77686,0.0,0.0
1521,2021-03-08 00:00:00,0.0,48.360587,35.02671,23460200,-1.8915,-6.7415004,-7.8420343,69.44823,0.0,0.0,0.03,2.0,71.0,20.46941,235.75092,0.0,0.0,1000.19147,0.0,0.0
1522,2021-03-08 01:00:00,0.0,48.360587,35.02671,23460200,-1.9415,-6.1915,-7.720519,72.70143,0.0,0.0,0.03,3.0,83.0,19.67195,235.43741,0.0,0.0,999.7946,0.0,0.0
1523,2021-03-08 02:00:00,0.0,48.360587,35.02671,23460200,-1.1915,-5.7415004,-7.0157976,71.20483,0.0,0.0,0.03,3.0,84.0,20.304129,232.92683,0.0,0.0,999.14655,0.0,0.0
1524,2021-03-08 03:00:00,0.0,48.360587,35.02671,23460200,-1.2414999,-5.9915004,-7.159603,70.11841,0.0,0.0,0.03,2.0,54.0,20.767975,236.3099,0.0,0.0,998.35565,0.0,0.0
1525,2021-03-08 04:00:00,0.0,48.360587,35.02671,23460200,-1.8915,-6.5415,-7.7643833,70.52109,0.0,0.0,0.03,3.0,81.0,20.073025,237.45,0.0,0.0,997.8274,0.0,0.0
1526,2021-03-08 05:00:00,0.0,48.360587,35.02671,23460200,-2.1915,-7.0915003,-7.858243,69.118126,0.0,0.0,0.03,2.0,76.0,18.289274,233.8067,0.0,0.0,997.6139,0.0,0.0
1527,2021-03-08 06:00:00,0.0,48.360587,35.02671,23460200,-2.7914999,-7.3415003,-8.235163,70.87928,0.0,0.0,0.03,3.0,83.0,16.595179,229.39879,0.0,0.0,997.38324,0.0,0.0
1528,2021-03-08 07:00:00,0.0,48.360587,35.02671,23460200,-1.7414999,-7.4415,-7.3257623,65.08399,0.0,0.0,0.03,2.0,79.0,17.49615,233.3658,21.0,6.0,997.3431,0.0,0.0
1529,2021-03-08 08:00:00,0.0,48.360587,35.02671,23460200,-0.4415,-7.6915,-6.0633526,58.04609,0.0,0.0,0.03,3.0,90.0,17.595861,239.23735,106.0,48.0,997.7104,0.0,0.0
1530,2021-03-08 09:00:00,0.0,48.360587,35.02671,23460200,1.2585001,-7.1915,-4.448555,53.35423,0.0,0.0,0.03,2.0,74.0,18.504139,232.90707,188.0,84.0,997.4088,0.0,0.0
1531,2021-03-08 10:00:00,0.0,48.360587,35.02671,23460200,2.9085,-5.7415004,-2.799751,53.00051,0.0,0.0,0.03,1.0,33.0,19.513195,240.12408,305.0,113.0,996.90656,0.0,0.0
1532,2021-03-08 11:00:00,0.0,48.360587,35.02671,23460200,4.5585,-4.8915,-1.2461121,50.333286,0.0,0.0,0.03,0.0,10.0,20.808498,239.88634,466.0,274.0,996.60016,0.0,0.0
1533,2021-03-08 12:00:00,0.0,48.360587,35.02671,23460200,5.7584996,-4.2915,-0.2599573,48.444862,0.0,0.0,0.03,0.0,11.0,23.358423,241.46011,569.0,414.0,996.2689,0.0,0.0
1534,2021-03-08 13:00:00,0.0,48.360587,35.02671,23460200,6.5084996,-4.4415,-0.15424299,45.48589,0.0,0.0,0.03,2.0,64.0,28.460497,251.56496,597.0,484.0,995.42145,0.0,0.0
1535,2021-03-08 14:00:00,0.0,48.360587,35.02671,23460200,5.5084996,-4.2415004,-1.0997503,49.47664,0.0,0.0,0.03,3.0,82.0,26.82906,258.38855,404.0,221.0,995.4677,0.0,0.0
1536,2021-03-08 15:00:00,0.0,48.360587,35.02671,23460200,4.9084997,-3.7415,-1.1548867,53.553753,0.0,0.0,0.02,3.0,94.0,23.499481,264.7262,180.0,38.0,995.73175,0.0,0.0
1537,2021-03-08 16:00:00,0.0,48.360587,35.02671,23460200,4.4084997,-2.9915,-1.0755908,58.646175,0.0,0.0,0.02,3.0,92.0,20.163212,271.023,134.0,28.0,995.8037,0.0,0.0
1538,2021-03-08 17:00:00,0.0,48.360587,35.02671,23460200,3.3085,-2.7914999,-1.6609902,64.30741,0.0,0.0,0.02,3.0,91.0,16.808569,279.86575,56.0,14.0,995.94257,0.0,0.0
1539,2021-03-08 18:00:00,0.0,48.360587,35.02671,23460200,2.2085001,-2.7415,-2.246698,69.78197,0.0,0.0,0.02,2.0,66.0,13.324863,271.54813,5.0,1.0,996.27783,0.0,0.0
1540,2021-03-08 19:00:00,0.0,48.360587,35.02671,23460200,0.8585,-2.4415,-3.7127287,78.59281,0.1,0.0,0.02,71.0,93.0,14.386494,301.7014,0.0,0.0,996.99304,0.0,0.07
1541,2021-03-08 20:00:00,0.0,48.360587,35.02671,23460200,0.1585,-2.2415,-4.3791833,83.89946,0.2,0.0,0.02,71.0,63.0,14.336861,308.8845,0.0,0.0,997.349,0.0,0.14
1542,2021-03-08 21:00:00,0.0,48.360587,35.02671,23460200,-1.0415,-2.9415,-5.461777,86.92936,0.0,0.0,0.02,1.0,43.0,12.904882,300.1413,0.0,0.0,997.48047,0.0,0.0
1543,2021-03-08 22:00:00,0.0,48.360587,35.02671,23460200,-1.9914999,-3.5915,-6.1842318,88.80354,0.0,0.0,0.02,3.0,80.0,10.787993,295.7099,0.0,0.0,997.7233,0.0,0.0
1544,2021-03-08 23:00:00,0.0,48.360587,35.02671,23460200,-2.2415,-3.8415,-6.519599,88.78156,0.0,0.0,0.02,3.0,88.0,11.165805,290.77234,0.0,0.0,998.005,0.0,0.0
1545,2021-03-09 00:00:00,0.0,48.360587,35.02671,23460200,-2.1915,-4.5415,-6.7666674,83.925156,0.0,0.0,0.02,0.0,10.0,12.641076,289.9832,0.0,0.0,998.1064,0.0,0.0
1546,2021-03-09 01:00:00,0.0,48.360587,35.02671,23460200,-3.0915,-5.4415,-7.915497,83.81415,0.0,0.0,0.02,0.0,0.0,13.661038,288.43503,0.0,0.0,998.2531,0.0,0.0
1547,2021-03-09 02:00:00,0.0,48.360587,35.02671,23460200,-3.3415,-5.7415004,-8.357785,83.46511,0.0,0.0,0.02,0.0,0.0,14.759999,282.68036,0.0,0.0,998.82996,0.0,0.0
1548,2021-03-09 03:00:00,0.0,48.360587,35.02671,23460200,-3.3915,-6.6915,-8.958876,77.913536,0.0,0.0,0.02,0.0,1.0,17.873556,297.5972,0.0,0.0,999.0242,0.0,0.0
1549,2021-03-09 04:00:00,0.0,48.360587,35.02671,23460200,-3.9915001,-7.0915003,-9.657103,79.02295,0.0,0.0,0.02,1.0,33.0,18.278645,302.12497,0.0,0.0,999.3843,0.0,0.0
1550,2021-03-09 05:00:00,0.0,48.360587,35.02671,23460200,-4.0415,-7.1915,-9.834061,78.71152,0.0,0.0,0.02,3.0,100.0,19.083395,305.78906,0.0,0.0,999.8739,0.0,0.0
1551,2021-03-09 06:00:00,0.0,48.360587,35.02671,23460200,-3.1915,-7.4415,-9.34377,72.457436,0.0,0.0,0.02,2.0,76.0,21.38897,313.63614,0.0,0.0,1000.31586,0.0,0.0
1552,2021-03-09 07:00:00,0.0,48.360587,35.02671,23460200,-3.0915,-7.9415,-9.177884,69.192184,0.0,0.0,0.02,1.0,32.0,20.620804,315.70724,24.0,6.0,1001.1095,0.0,0.0
1553,2021-03-09 08:00:00,0.0,48.360587,35.02671,23460200,-2.8915,-8.4415,-9.033417,65.57453,0.0,0.0,0.02,0.0,0.0,20.696087,319.93927,148.0,80.0,1002.3025,0.0,0.0
1554,2021-03-09 09:00:00,0.0,48.360587,35.02671,23460200,-2.2914999,-9.2915,-8.563997,58.69388,0.0,0.0,0.02,0.0,3.0,21.096123,323.32556,327.0,234.0,1002.8286,0.0,0.0
1555,2021-03-09 10:00:00,0.0,48.360587,35.02671,23460200,-1.3414999,-10.091499,-8.025406,51.39117,0.0,0.0,0.02,0.0,7.0,23.47741,324.3601,476.0,373.0,1003.1772,0.0,0.0
1556,2021-03-09 11:00:00,0.0,48.360587,35.02671,23460200,-0.5915,-10.0415,-7.145735,48.841866,0.0,0.0,0.02,2.0,54.0,23.166218,327.05078,567.0,450.0,1003.6124,0.0,0.0
1557,2021-03-09 12:00:00,0.0,48.360587,35.02671,23460200,-0.24150002,-10.1915,-6.7013993,47.053055,0.0,0.0,0.02,3.0,96.0,21.889065,323.6954,537.0,359.0,1003.82904,0.0,0.0
1558,2021-03-09 13:00:00,0.0,48.360587,35.02671,23460200,-0.3915,-10.2915,-6.71923,47.194527,0.0,0.0,0.02,3.0,94.0,20.929594,319.18503,377.0,110.0,1004.0176,0.0,0.0
1559,2021-03-09 14:00:00,0.0,48.360587,35.02671,23460200,-0.7415,-10.091499,-7.01056,49.18455,0.0,0.0,0.02,2.0,75.0,20.633371,312.8789,386.0,185.0,1004.4909,0.0,0.0
1560,2021-03-09 15:00:00,0.0,48.360587,35.02671,23460200,-0.6915,-11.091499,-6.7780933,45.270412,0.0,0.0,0.02,2.0,61.0,18.864824,311.90585,279.0,100.0,1005.1833,0.0,0.0
1561,2021-03-09 16:00:00,0.0,48.360587,35.02671,23460200,-1.1915,-11.9915,-7.3735104,43.696075,0.0,0.0,0.02,2.0,75.0,19.083395,305.78906,238.0,119.0,1005.2539,0.0,0.0
1562,2021-03-09 17:00:00,0.0,48.360587,35.02671,23460200,-1.9415,-11.8914995,-7.8118534,46.54299,0.0,0.0,0.02,3.0,86.0,16.992609,306.38446,92.0,40.0,1005.50775,0.0,0.0
1563,2021-03-09 18:00:00,0.0,48.360587,35.02671,23460200,-2.5414999,-11.591499,-8.031946,49.835236,0.0,0.0,0.02,3.0,85.0,14.529915,311.98712,8.0,1.0,1005.9665,0.0,0.0
1564,2021-03-09 19:00:00,0.0,48.360587,35.02671,23460200,-2.9915,-11.4415,-8.140563,52.14866,0.0,0.0,0.02,3.0,93.0,12.261157,319.7637,0.0,0.0,1006.5322,0.0,0.0
1565,2021-03-09 20:00:00,0.0,48.360587,35.02671,23460200,-4.3915,-11.591499,-9.118173,57.213783,0.0,0.0,0.02,1.0,47.0,9.290511,324.46225,0.0,0.0,1007.14215,0.0,0.0
1566,2021-03-09 21:00:00,0.0,48.360587,35.02671,23460200,-5.3415003,-12.0415,-10.1727295,59.29221,0.0,0.0,0.02,0.0,18.0,9.793059,323.97253,0.0,0.0,1007.58057,0.0,0.0
1567,2021-03-09 22:00:00,0.0,48.360587,35.02671,23460200,-5.7415004,-12.1414995,-10.633562,60.632072,0.0,0.0,0.02,0.0,10.0,10.163227,337.06787,0.0,0.0,1008.14825,0.0,0.0
1568,2021-03-09 23:00:00,0.0,48.360587,35.02671,23460200,-6.1915,-11.9415,-10.857721,63.76318,0.0,0.0,0.02,1.0,22.0,8.707237,330.25522,0.0,0.0,1008.6147,0.0,0.0
1569,2021-03-10 00:00:00,0.0,48.360587,35.02671,23460200,-6.4915004,-12.091499,-11.253056,64.46188,0.0,0.0,0.02,0.0,18.0,9.290511,324.46225,0.0,0.0,1009.08966,0.0,0.0
1570,2021-03-10 01:00:00,0.0,48.360587,35.02671,23460200,-6.7415004,-12.4415,-11.533616,63.884785,0.0,0.0,0.02,1.0,31.0,9.339208,332.44727,0.0,0.0,1009.56744,0.0,0.0
1571,2021-03-10 02:00:00,0.0,48.360587,35.02671,23460200,-6.7415004,-11.7415,-11.251461,67.579124,0.0,0.0,0.02,0.0,1.0,7.729527,332.24155,0.0,0.0,1009.666,0.0,0.0
1572,2021-03-10 03:00:00,0.0,48.360587,35.02671,23460200,-6.5915003,-11.7415,-11.101429,66.80641,0.0,0.0,0.02,0.0,0.0,7.729527,332.24155,0.0,0.0,1009.77325,0.0,0.0
1573,2021-03-10 04:00:00,0.0,48.360587,35.02671,23460200,-6.8915,-11.6414995,-11.213758,68.9111,0.0,0.0,0.02,0.0,0.0,6.489992,340.55988,0.0,0.0,1009.95276,0.0,0.0
1574,2021-03-10 05:00:00,0.0,48.360587,35.02671,23460200,-7.1415,-11.4415,-11.420141,71.38067,0.0,0.0,0.02,1.0,29.0,6.28713,346.75946,0.0,0.0,1010.3321,0.0,0.0
1575,2021-03-10 06:00:00,0.0,48.360587,35.02671,23460200,-7.3415003,-11.341499,-11.695075,73.070015,0.0,0.0,0.02,3.0,90.0,6.849467,356.98727,0.0,0.0,1010.6158,0.0,0.0
1576,2021-03-10 07:00:00,0.0,48.360587,35.02671,23460200,-6.1915,-11.3914995,-10.775136,66.63201,0.0,0.0,0.02,3.0,82.0,8.4042845,9.865748,38.0,18.0,1010.7813,0.0,0.0
1577,2021-03-10 08:00:00,0.0,48.360587,35.02671,23460200,-4.4915004,-11.841499,-9.033337,56.50372,0.0,0.0,0.02,3.0,82.0,7.9036193,30.068504,182.0,114.0,1011.3715,0.0,0.0
1578,2021-03-10 09:00:00,0.0,48.360587,35.02671,23460200,-2.9415,-13.1414995,-7.8021517,45.31393,0.0,0.0,0.02,3.0,93.0,9.504272,37.30404,338.0,235.0,1011.55835,0.0,0.0
1579,2021-03-10 10:00:00,0.0,48.360587,35.02671,23460200,-1.8915,-13.6915,-6.885714,40.09492,0.0,0.0,0.02,3.0,94.0,10.1887,32.005356,470.0,338.0,1011.4208,0.0,0.0
1580,2021-03-10 11:00:00,0.0,48.360587,35.02671,23460200,-0.99149996,-14.5415,-5.9369993,35.013138,0.0,0.0,0.02,3.0,97.0,9.793059,36.027473,557.0,393.0,1011.2739,0.0,0.0
1581,2021-03-10 12:00:00,0.0,48.360587,35.02671,23460200,-0.2915,-15.2415,-5.090815,31.408691,0.0,0.0,0.02,3.0,98.0,9.449572,40.364468,580.0,385.0,1010.91895,0.0,0.0
1582,2021-03-10 13:00:00,0.0,48.360587,35.02671,23460200,0.2585,-16.0415,-4.7131524,28.245174,0.0,0.0,0.02,3.0,99.0,9.422101,46.54811,557.0,334.0,1010.2599,0.0,0.0
1583,2021-03-10 14:00:00,0.0,48.360587,35.02671,23460200,-0.19150001,-14.4915,-5.132658,33.16602,0.0,0.0,0.02,3.0,98.0,9.504272,52.695976,517.0,333.0,1010.4318,0.0,0.0
1584,2021-03-10 15:00:00,0.0,48.360587,35.02671,23460200,0.0585,-15.1915,-4.9951286,30.74739,0.0,0.0,0.02,3.0,97.0,10.009036,52.3057,408.0,248.0,1010.05176,0.0,0.0
1585,2021-03-10 16:00:00,0.0,48.360587,35.02671,23460200,-0.2915,-15.591499,-5.40838,30.512869,0.0,0.0,0.02,3.0,97.0,10.296251,53.530666,270.0,149.0,1009.63837,0.0,0.0
1586,2021-03-10 17:00:00,0.0,48.360587,35.02671,23460200,-1.7414999,-15.2915,-6.454737,34.77834,0.0,0.0,0.02,3.0,96.0,7.6367526,44.999897,112.0,37.0,1009.16345,0.0,0.0
1587,2021-03-10 18:00:00,0.0,48.360587,35.02671,23460200,-3.8915,-14.1915,-8.581186,44.656372,0.0,0.0,0.02,3.0,96.0,7.8954163,43.152412,12.0,2.0,1009.23895,0.0,0.0
1588,2021-03-10 19:00:00,0.0,48.360587,35.02671,23460200,-4.0415,-13.9915,-8.838955,45.905403,0.0,0.0,0.02,3.0,92.0,8.714677,51.709793,0.0,0.0,1009.4275,0.0,0.0
1589,2021-03-10 20:00:00,0.0,48.360587,35.02671,23460200,-4.2915,-14.5415,-9.364275,44.71618,0.0,0.0,0.02,3.0,93.0,10.383987,56.309914,0.0,0.0,1009.315,0.0,0.0
1590,2021-03-10 21:00:00,0.0,48.360587,35.02671,23460200,-4.5915003,-14.7915,-9.739914,44.80749,0.0,0.0,0.02,3.0,92.0,10.805998,60.018444,0.0,0.0,1009.593,0.0,0.0
1591,2021-03-10 22:00:00,0.0,48.360587,35.02671,23460200,-4.7915,-14.9915,-9.948376,44.745766,0.0,0.0,0.02,3.0,93.0,10.787993,64.2901,0.0,0.0,1009.68005,0.0,0.0
1592,2021-03-10 23:00:00,0.0,48.360587,35.02671,23460200,-4.9415,-14.9415,-10.004536,45.442204,0.0,0.0,0.02,3.0,94.0,10.163227,67.06787,0.0,0.0,1009.57294,0.0,0.0
1593,2021-03-11 00:00:00,0.0,48.360587,35.02671,23460200,-5.1415,-14.7415,-10.12005,46.9,0.0,0.0,0.02,3.0,93.0,9.659814,63.435013,0.0,0.0,1009.3647,0.0,0.0
1594,2021-03-11 01:00:00,0.0,48.360587,35.02671,23460200,-5.6915,-14.4415,-10.514261,50.117275,0.0,0.0,0.02,3.0,97.0,8.707237,60.255207,0.0,0.0,1009.52985,0.0,0.0
1595,2021-03-11 02:00:00,0.0,48.360587,35.02671,23460200,-5.9915004,-13.0415,-10.640083,57.47023,0.0,0.0,0.02,3.0,98.0,8.089993,69.14546,0.0,0.0,1010.1036,0.0,0.0
1596,2021-03-11 03:00:00,0.0,48.360587,35.02671,23460200,-5.6915,-13.091499,-10.577003,55.945442,0.0,0.0,0.02,3.0,97.0,9.693296,68.19853,0.0,0.0,1009.72687,0.0,0.0
1597,2021-03-11 04:00:00,0.0,48.360587,35.02671,23460200,-5.6915,-13.091499,-10.689513,55.945442,0.0,0.0,0.02,3.0,97.0,10.464797,63.435013,0.0,0.0,1009.72687,0.0,0.0
